instance,n,seed,init,tenure,max_no_improve,kick,time_limit,init_cost,best_cost,iterations,best_iter,perturbations,time_to_best,total_s
tsp_n60_4,60,1,nn,7,30,6,1,696.665,630.4,326761,2341,10889,0.00678865,1
tsp_n60_4,60,2,nn,7,30,6,1,750.176,630.4,343629,1865,11451,0.00617634,1
tsp_n60_4,60,3,nn,7,30,6,1,719.263,630.4,326946,602,10896,0.00208035,1
tsp_n60_4,60,4,nn,7,30,6,1,771.002,630.4,297768,2061,9919,0.00672306,1.00001
tsp_n60_4,60,5,nn,7,30,6,1,708.524,630.4,230347,1158,7675,0.00407805,1
tsp_n60_4,60,6,nn,7,30,6,1,744.822,630.4,276489,519,9214,0.0017244,1
tsp_n60_4,60,7,nn,7,30,6,1,743.457,630.4,342449,812,11411,0.00260587,1
tsp_n60_4,60,8,nn,7,30,6,1,797.052,630.4,326707,1048,10886,0.00319526,1
tsp_n60_4,60,9,nn,7,30,6,1,772.079,630.4,347354,1833,11575,0.0054929,1
tsp_n60_4,60,10,nn,7,30,6,1,721.945,630.4,345584,1511,11516,0.00440545,1
tsp_n60_5,60,1,nn,7,30,6,1,698.786,606.853,338255,244,11273,0.000776077,1
tsp_n60_5,60,2,nn,7,30,6,1,697.301,606.853,336729,131,11222,0.000419858,1
tsp_n60_5,60,3,nn,7,30,6,1,713.24,606.853,322486,472,10746,0.0014327,1
tsp_n60_5,60,4,nn,7,30,6,1,738.409,606.853,333873,1234,11123,0.0037529,1
tsp_n60_5,60,5,nn,7,30,6,1,745.499,606.853,341418,687,11379,0.00208561,1
tsp_n60_5,60,6,nn,7,30,6,1,726.093,606.853,340572,710,11350,0.00210354,1
tsp_n60_5,60,7,nn,7,30,6,1,710.977,606.853,341821,295,11392,0.000965713,1
tsp_n60_5,60,8,nn,7,30,6,1,730.852,606.853,318580,884,10615,0.00257441,1
tsp_n60_5,60,9,nn,7,30,6,1,701.125,606.853,297656,2004,9918,0.00680704,1
tsp_n60_5,60,10,nn,7,30,6,1,790.565,606.853,231270,28735,7702,0.119499,1
tsp_n70_1,70,1,nn,8,35,6,1,887.909,655.214,200666,10481,5728,0.0696459,1
tsp_n70_1,70,2,nn,8,35,6,1,900.415,655.214,244410,17099,6977,0.0787533,1
tsp_n70_1,70,3,nn,8,35,6,1,856.018,655.214,247799,14277,7074,0.057578,1.00004
tsp_n70_1,70,4,nn,8,35,6,1,796.362,655.214,224492,955,6410,0.00420199,1
tsp_n70_1,70,5,nn,8,35,6,1,850.113,655.214,255905,302,7308,0.00122999,1
tsp_n70_1,70,6,nn,8,35,6,1,822.178,655.214,250511,35514,7150,0.140154,1
tsp_n70_1,70,7,nn,8,35,6,1,827.659,655.214,249910,815,7137,0.00327928,1
tsp_n70_1,70,8,nn,8,35,6,1,806.427,655.214,248110,681,7085,0.00281376,1
tsp_n70_1,70,9,nn,8,35,6,1,839.146,655.214,239505,90656,6836,0.366041,1
tsp_n70_1,70,10,nn,8,35,6,1,825.491,655.214,256392,39846,7320,0.155717,1
tsp_n70_2,70,1,nn,8,35,6,1,804.69,656.603,250289,494,7149,0.00193037,1
tsp_n70_2,70,2,nn,8,35,6,1,795.421,656.603,251420,984,7181,0.004126,1
tsp_n70_2,70,3,nn,8,35,6,1,797.626,656.603,255138,3417,7285,0.0146009,1
tsp_n70_2,70,4,nn,8,35,6,1,738.894,656.603,204937,1786,5849,0.00740569,1
tsp_n70_2,70,5,nn,8,35,6,1,805.44,656.603,165001,2707,4710,0.0157349,1.00001
tsp_n70_2,70,6,nn,8,35,6,1,829.407,656.603,207922,871,5936,0.00665348,1
tsp_n70_2,70,7,nn,8,35,6,1,764.39,656.603,250027,2125,7138,0.00881855,1.00001
tsp_n70_2,70,8,nn,8,35,6,1,786.443,656.603,255162,1237,7286,0.00505342,1
tsp_n70_2,70,9,nn,8,35,6,1,817.002,656.603,242469,485,6924,0.00193578,1
tsp_n70_2,70,10,nn,8,35,6,1,764.858,656.603,194706,3165,5558,0.0235472,1
tsp_n70_3,70,1,nn,8,35,6,1,936.173,671.127,215583,2059,6152,0.00862645,1
tsp_n70_3,70,2,nn,8,35,6,1,888.635,671.127,247508,2981,7068,0.0131308,1
tsp_n70_3,70,3,nn,8,35,6,1,921.388,671.127,247912,17912,7079,0.0694311,1
tsp_n70_3,70,4,nn,8,35,6,1,932.912,671.127,253715,4062,7241,0.0164413,1
tsp_n70_3,70,5,nn,8,35,6,1,925.007,671.127,229759,2215,6558,0.00864723,1
tsp_n70_3,70,6,nn,8,35,6,1,900.1,671.127,247160,5136,7055,0.0201207,1
tsp_n70_3,70,7,nn,8,35,6,1,923.671,671.127,246482,2072,7038,0.00853035,1
tsp_n70_3,70,8,nn,8,35,6,1,794.731,671.127,247928,3606,7079,0.0145372,1
tsp_n70_3,70,9,nn,8,35,6,1,797.319,671.127,209468,1642,5981,0.00636751,1
tsp_n70_3,70,10,nn,8,35,6,1,925.053,671.127,158653,5573,4526,0.0320315,1
tsp_n70_4,70,1,nn,8,35,6,1,780.814,636.85,209568,1394,5981,0.00712813,1
tsp_n70_4,70,2,nn,8,35,6,1,871.535,636.85,248632,590,7100,0.00238024,1
tsp_n70_4,70,3,nn,8,35,6,1,854.217,636.85,250394,283,7153,0.00113395,1
tsp_n70_4,70,4,nn,8,35,6,1,814.413,636.85,247533,1094,7069,0.0042249,1
tsp_n70_4,70,5,nn,8,35,6,1,757.513,636.85,233431,1718,6665,0.00778014,1
tsp_n70_4,70,6,nn,8,35,6,1,795.702,636.85,238654,1449,6815,0.0061209,1
tsp_n70_4,70,7,nn,8,35,6,1,883.29,636.85,239729,1049,6843,0.00426739,1
tsp_n70_4,70,8,nn,8,35,6,1,832.75,636.85,251453,480,7180,0.00184117,1
tsp_n70_4,70,9,nn,8,35,6,1,811.222,636.85,250838,1551,7163,0.00617978,1
tsp_n70_4,70,10,nn,8,35,6,1,765.897,636.85,252567,1360,7213,0.00550934,1
tsp_n70_5,70,1,nn,8,35,6,1,768.221,660.445,228735,1704,6533,0.00667468,1
tsp_n70_5,70,2,nn,8,35,6,1,817.834,660.445,249141,2082,7115,0.00881994,1
tsp_n70_5,70,3,nn,8,35,6,1,880.085,660.445,252031,13,7200,8.4799e-05,1
tsp_n70_5,70,4,nn,8,35,6,1,804.727,660.445,194587,21,5559,0.000109345,1
tsp_n70_5,70,5,nn,8,35,6,1,795.282,660.445,161184,335,4603,0.00161395,1
tsp_n70_5,70,6,nn,8,35,6,1,736.706,660.445,192838,1748,5507,0.0118967,1
tsp_n70_5,70,7,nn,8,35,6,1,754.313,660.445,227637,1779,6501,0.00849502,1
tsp_n70_5,70,8,nn,8,35,6,1,747.876,660.445,246675,30,7047,0.000147417,1
tsp_n70_5,70,9,nn,8,35,6,1,793.363,660.445,240056,1078,6856,0.00440254,1
tsp_n70_5,70,10,nn,8,35,6,1,825.788,660.445,248325,5914,7093,0.0238333,1
tsp_n80_1,80,1,nn,10,40,6,1,888.131,697.516,185771,6544,4640,0.0327464,1
tsp_n80_1,80,2,nn,10,40,6,1,881.436,697.516,188121,1078,4697,0.00647529,1
tsp_n80_1,80,3,nn,10,40,6,1,961.578,697.516,193611,5021,4834,0.0251248,1
tsp_n80_1,80,4,nn,10,40,6,1,913.982,697.516,196834,14978,4915,0.0769477,1
tsp_n80_1,80,5,nn,10,40,6,1,930.859,697.516,193436,2166,4829,0.0108692,1
tsp_n80_1,80,6,nn,10,40,6,1,941.35,697.516,188817,18799,4711,0.105376,1
tsp_n80_1,80,7,nn,10,40,6,1,971.576,697.516,182819,6573,4566,0.0354017,1
tsp_n80_1,80,8,nn,10,40,6,1,919.204,697.516,196770,3867,4913,0.0195615,1
tsp_n80_1,80,9,nn,10,40,6,1,907.385,697.516,159508,18506,3981,0.0935896,1
tsp_n80_1,80,10,nn,10,40,6,1,913.714,697.516,136625,3852,3411,0.0297829,1
tsp_n80_2,80,1,nn,10,40,6,1,839.042,706.6,169939,28718,4242,0.206219,1
tsp_n80_2,80,2,nn,10,40,6,1,875.419,706.6,182143,10290,4548,0.0528265,1
tsp_n80_2,80,3,nn,10,40,6,1,823.946,706.6,196965,37598,4919,0.189402,1
tsp_n80_2,80,4,nn,10,40,6,1,881.25,706.6,188188,65561,4697,0.356774,1
tsp_n80_2,80,5,nn,10,40,6,1,842.486,706.6,176919,58471,4416,0.361152,1
tsp_n80_2,80,6,nn,10,40,6,1,827.594,706.6,187749,6531,4686,0.0334888,1
tsp_n80_2,80,7,nn,10,40,6,1,863.243,706.6,184934,2915,4617,0.0146277,1
tsp_n80_2,80,8,nn,10,40,6,1,868.018,706.6,191312,61643,4778,0.325999,1
tsp_n80_2,80,9,nn,10,40,6,1,836.27,706.6,200100,5983,4995,0.0297346,1
tsp_n80_2,80,10,nn,10,40,6,1,787.53,706.6,197516,37827,4933,0.185155,1
tsp_n80_3,80,1,nn,10,40,6,1,913.035,719.063,199360,5014,4975,0.0242836,1
tsp_n80_3,80,2,nn,10,40,6,1,915.732,719.063,193327,2319,4828,0.0115829,1
tsp_n80_3,80,3,nn,10,40,6,1,816.78,719.063,190278,2926,4752,0.0169016,1
tsp_n80_3,80,4,nn,10,40,6,1,806.436,719.063,146485,12250,3654,0.0608307,1.00001
tsp_n80_3,80,5,nn,10,40,6,1,918.594,719.063,123906,1863,3094,0.0160567,1.00001
tsp_n80_3,80,6,nn,10,40,6,1,885.169,719.117,168245,3102,4198,0.0315876,1
tsp_n80_3,80,7,nn,10,40,6,1,849.577,719.063,190884,6896,4764,0.0355397,1
tsp_n80_3,80,8,nn,10,40,6,1,925.139,719.117,187675,3159,4685,0.0156612,1
tsp_n80_3,80,9,nn,10,40,6,1,902.645,719.063,195244,2446,4873,0.0122629,1
tsp_n80_3,80,10,nn,10,40,6,1,900.523,719.063,198494,2264,4956,0.0112246,1
tsp_n80_4,80,1,nn,10,40,6,1,874.878,710.584,196857,42576,4917,0.219123,1
tsp_n80_4,80,2,nn,10,40,6,1,803.672,710.584,195833,7952,4890,0.0391067,1
tsp_n80_4,80,3,nn,10,40,6,1,848.029,710.584,183472,4698,4584,0.023196,1
tsp_n80_4,80,4,nn,10,40,6,1,784.097,710.584,195034,5615,4870,0.0279496,1
tsp_n80_4,80,5,nn,10,40,6,1,836.495,710.584,198020,51163,4941,0.259614,1
tsp_n80_4,80,6,nn,10,40,6,1,852.046,710.584,191585,19666,4783,0.102358,1
tsp_n80_4,80,7,nn,10,40,6,1,842.296,710.584,197271,1158,4925,0.00604644,1
tsp_n80_4,80,8,nn,10,40,6,1,824.113,710.584,189768,11544,4737,0.0564387,1
tsp_n80_4,80,9,nn,10,40,6,1,848.029,710.584,150951,159,3772,0.000883545,1
tsp_n80_4,80,10,nn,10,40,6,1,858.64,710.584,136768,7480,3414,0.0523768,1.00001
tsp_n80_5,80,1,nn,10,40,6,1,850.317,667.985,166847,1325,4167,0.00797411,1.00007
tsp_n80_5,80,2,nn,10,40,6,1,788.684,667.985,178704,2639,4460,0.0147012,1
tsp_n80_5,80,3,nn,10,40,6,1,805.941,667.985,175065,586,4372,0.00316911,1
tsp_n80_5,80,4,nn,10,40,6,1,792.201,667.985,170946,6763,4265,0.0464568,1
tsp_n80_5,80,5,nn,10,40,6,1,781.946,667.985,190586,49253,4754,0.274412,1
tsp_n80_5,80,6,nn,10,40,6,1,817.924,667.985,198363,17510,4953,0.0897735,1
tsp_n80_5,80,7,nn,10,40,6,1,812.939,667.985,193436,12093,4831,0.0664305,1
tsp_n80_5,80,8,nn,10,40,6,1,799.384,667.985,178173,3253,4449,0.0158549,1
tsp_n80_5,80,9,nn,10,40,6,1,804.718,667.985,178585,2931,4458,0.0153742,1
tsp_n80_5,80,10,nn,10,40,6,1,840.425,667.985,180668,2587,4508,0.0146104,1
tsp_n90_1,90,1,nn,11,45,6,1,971.223,740.719,143404,5682,3182,0.0370525,1
tsp_n90_1,90,2,nn,11,45,6,1,879.879,740.719,149799,12656,3323,0.0827026,1
tsp_n90_1,90,3,nn,11,45,6,1,933.848,740.719,135312,3092,3004,0.0277857,1
tsp_n90_1,90,4,nn,11,45,6,1,1021.69,740.719,134834,14592,2987,0.0937043,1
tsp_n90_1,90,5,nn,11,45,6,1,981.806,740.719,130962,2446,2901,0.0151213,1
tsp_n90_1,90,6,nn,11,45,6,1,911.435,740.719,137074,4555,3039,0.0320593,1
tsp_n90_1,90,7,nn,11,45,6,1,980.019,740.719,150054,22257,3327,0.149893,1.00001
tsp_n90_1,90,8,nn,11,45,6,1,904.865,740.719,159165,10818,3530,0.0685669,1
tsp_n90_1,90,9,nn,11,45,6,1,944.518,740.719,123195,3983,2729,0.0247574,1
tsp_n90_1,90,10,nn,11,45,6,1,954.86,740.719,115361,9353,2551,0.0869365,1
tsp_n90_2,90,1,nn,11,45,6,1,819.353,698.131,148286,1609,3290,0.0135311,1.00001
tsp_n90_2,90,2,nn,11,45,6,1,908.909,698.131,155322,3528,3446,0.0223803,1
tsp_n90_2,90,3,nn,11,45,6,1,872.515,698.131,156666,2511,3477,0.0165299,1
tsp_n90_2,90,4,nn,11,45,6,1,805.192,698.131,157383,1412,3493,0.00919072,1
tsp_n90_2,90,5,nn,11,45,6,1,851.7,698.131,151327,1177,3356,0.00776693,1
tsp_n90_2,90,6,nn,11,45,6,1,877.303,698.131,158412,2536,3514,0.0164999,1.00001
tsp_n90_2,90,7,nn,11,45,6,1,870.464,698.131,151607,2768,3363,0.0177483,1
tsp_n90_2,90,8,nn,11,45,6,1,828.213,698.131,157414,2698,3493,0.0189134,1
tsp_n90_2,90,9,nn,11,45,6,1,834.622,698.131,158419,1664,3517,0.0105466,1
tsp_n90_2,90,10,nn,11,45,6,1,837.987,698.131,147465,3447,3273,0.0229799,1
tsp_n90_3,90,1,nn,11,45,6,1,939.497,741.45,157102,23116,3486,0.15112,1
tsp_n90_3,90,2,nn,11,45,6,1,863.056,741.45,153002,724,3396,0.00461539,1.00001
tsp_n90_3,90,3,nn,11,45,6,1,922.741,741.45,157927,1008,3508,0.00674414,1
tsp_n90_3,90,4,nn,11,45,6,1,944.101,741.45,120506,4387,2672,0.0315786,1
tsp_n90_3,90,5,nn,11,45,6,1,998.681,741.45,109245,67006,2422,0.616883,1
tsp_n90_3,90,6,nn,11,45,6,1,1019.86,741.45,135692,38570,3012,0.303689,1
tsp_n90_3,90,7,nn,11,45,6,1,901.63,741.45,142575,1011,3166,0.00735187,1
tsp_n90_3,90,8,nn,11,45,6,1,899.342,741.45,154143,3107,3422,0.0220077,1.00001
tsp_n90_3,90,9,nn,11,45,6,1,992.316,741.45,149923,71721,3326,0.471793,1
tsp_n90_3,90,10,nn,11,45,6,1,991.055,741.45,147204,3433,3265,0.0226999,1.00001
tsp_n90_4,90,1,nn,11,45,6,1,992.603,756.889,147867,2199,3280,0.017364,1
tsp_n90_4,90,2,nn,11,45,6,1,897.276,756.889,140540,24397,3117,0.174754,1
tsp_n90_4,90,3,nn,11,45,6,1,918.586,756.889,143537,2177,3183,0.0155274,1
tsp_n90_4,90,4,nn,11,45,6,1,899.085,756.889,147218,2077,3265,0.0138446,1.00001
tsp_n90_4,90,5,nn,11,45,6,1,947.683,756.889,150431,988,3336,0.00690537,1
tsp_n90_4,90,6,nn,11,45,6,1,938.297,756.889,144423,980,3206,0.00657601,1
tsp_n90_4,90,7,nn,11,45,6,1,1008.53,756.889,143862,3392,3191,0.0231901,1.00001
tsp_n90_4,90,8,nn,11,45,6,1,971.908,756.889,148940,1346,3304,0.00958774,1
tsp_n90_4,90,9,nn,11,45,6,1,913.758,756.889,114804,1877,2546,0.0139421,1.00001
tsp_n90_4,90,10,nn,11,45,6,1,953.832,756.889,114199,3262,2534,0.0310622,1
tsp_n90_5,90,1,nn,11,45,6,1,904.765,736.995,138657,5111,3076,0.0499665,1.00001
tsp_n90_5,90,2,nn,11,45,6,1,908.921,736.995,150095,7322,3330,0.0491091,1
tsp_n90_5,90,3,nn,11,45,6,1,908.971,736.995,142731,10447,3165,0.0780763,1
tsp_n90_5,90,4,nn,11,45,6,1,887.721,736.995,154322,15232,3424,0.104468,1
tsp_n90_5,90,5,nn,11,45,6,1,891.662,736.995,149933,62088,3325,0.415322,1
tsp_n90_5,90,6,nn,11,45,6,1,938.231,736.995,148275,53249,3289,0.344175,1
tsp_n90_5,90,7,nn,11,45,6,1,855.595,736.995,146004,8669,3237,0.0658813,1
tsp_n90_5,90,8,nn,11,45,6,1,909.973,736.995,146439,11448,3249,0.0784488,1.00001
tsp_n90_5,90,9,nn,11,45,6,1,858.483,736.995,143004,8206,3170,0.0570474,1
tsp_n90_5,90,10,nn,11,45,6,1,926.11,736.995,152403,39607,3379,0.269421,1
tsp_n100_1,100,1,nn,12,50,6,1,1038.48,787.706,117596,5748,2343,0.0467013,1
tsp_n100_1,100,2,nn,12,50,6,1,1027.51,787.529,116697,8718,2327,0.0778334,1
tsp_n100_1,100,3,nn,12,50,6,1,1030.7,787.706,116890,3806,2331,0.0323309,1
tsp_n100_1,100,4,nn,12,50,6,1,1066.18,787.784,88213,70645,1755,0.811428,1
tsp_n100_1,100,5,nn,12,50,6,1,1048.88,787.784,92309,25182,1839,0.287536,1.00001
tsp_n100_1,100,6,nn,12,50,6,1,975.902,788.349,120682,6510,2410,0.0554286,1.00001
tsp_n100_1,100,7,nn,12,50,6,1,1078.26,787.784,117556,4486,2347,0.0371011,1
tsp_n100_1,100,8,nn,12,50,6,1,1062.2,787.529,114758,112518,2288,0.980906,1.00001
tsp_n100_1,100,9,nn,12,50,6,1,1067.89,787.784,124824,47240,2491,0.379537,1.00001
tsp_n100_1,100,10,nn,12,50,6,1,973.239,787.706,125888,63180,2513,0.506545,1.00001
tsp_n100_2,100,1,nn,12,50,6,1,1072.87,791.553,124817,3417,2491,0.0270116,1.00001
tsp_n100_2,100,2,nn,12,50,6,1,1040.41,793.769,121178,3009,2419,0.0244098,1
tsp_n100_2,100,3,nn,12,50,6,1,989.845,793.769,121352,9250,2423,0.0758326,1
tsp_n100_2,100,4,nn,12,50,6,1,976.302,791.553,126729,20959,2527,0.164427,1
tsp_n100_2,100,5,nn,12,50,6,1,990.592,793.769,125601,5572,2508,0.0446118,1
tsp_n100_2,100,6,nn,12,50,6,1,989.544,791.553,125130,8523,2498,0.0666611,1.00001
tsp_n100_2,100,7,nn,12,50,6,1,938.122,793.769,120256,9601,2399,0.0747736,1.00001
tsp_n100_2,100,8,nn,12,50,6,1,981.836,793.769,114626,306,2289,0.00287356,1.00001
tsp_n100_2,100,9,nn,12,50,6,1,1019.83,793.769,89683,1380,1791,0.0145511,1
tsp_n100_2,100,10,nn,12,50,6,1,1045.03,791.553,99648,2696,1989,0.0295715,1
tsp_n100_3,100,1,nn,12,50,6,1,820.99,770.264,121101,6782,2419,0.0590185,1.00001
tsp_n100_3,100,2,nn,12,50,6,1,854.622,770.264,125528,15,2510,0.000179189,1.00001
tsp_n100_3,100,3,nn,12,50,6,1,929.34,770.264,117856,1614,2352,0.0162461,1
tsp_n100_3,100,4,nn,12,50,6,1,904.141,770.264,122770,4549,2453,0.0366853,1
tsp_n100_3,100,5,nn,12,50,6,1,813.945,770.264,120857,4975,2415,0.0403537,1
tsp_n100_3,100,6,nn,12,50,6,1,855.045,770.264,128636,6940,2570,0.0540718,1
tsp_n100_3,100,7,nn,12,50,6,1,827.803,770.264,128055,110,2559,0.000881566,1.00001
tsp_n100_3,100,8,nn,12,50,6,1,898.521,770.264,117786,6302,2349,0.0566408,1.00001
tsp_n100_3,100,9,nn,12,50,6,1,860.075,770.264,123222,14731,2462,0.124879,1
tsp_n100_3,100,10,nn,12,50,6,1,851.962,770.264,125754,15,2514,0.000179109,1
tsp_n100_4,100,1,nn,12,50,6,1,890.202,756.706,124233,4782,2480,0.0369033,1
tsp_n100_4,100,2,nn,12,50,6,1,901.408,756.706,126541,2476,2525,0.0211561,1
tsp_n100_4,100,3,nn,12,50,6,1,910.043,756.706,102548,10013,2044,0.0831462,1
tsp_n100_4,100,4,nn,12,50,6,1,880.917,756.706,91331,18134,1822,0.226024,1
tsp_n100_4,100,5,nn,12,50,6,1,898.551,756.706,108198,552,2161,0.00529305,1
tsp_n100_4,100,6,nn,12,50,6,1,883.731,756.706,127011,641,2539,0.00535271,1
tsp_n100_4,100,7,nn,12,50,6,1,919.924,756.706,127414,11162,2541,0.0862152,1
tsp_n100_4,100,8,nn,12,50,6,1,891.047,756.706,119880,259,2396,0.0021167,1.00001
tsp_n100_4,100,9,nn,12,50,6,1,865.67,756.706,118749,14144,2373,0.114393,1.00001
tsp_n100_4,100,10,nn,12,50,6,1,927.873,756.706,127438,7937,2547,0.0600698,1
tsp_n100_5,100,1,nn,12,50,6,1,942.571,753.309,126823,21653,2529,0.166804,1
tsp_n100_5,100,2,nn,12,50,6,1,906.72,753.309,126502,8894,2525,0.0693401,1
tsp_n100_5,100,3,nn,12,50,6,1,963.419,753.309,123324,8946,2457,0.0675671,1
tsp_n100_5,100,4,nn,12,50,6,1,940.56,753.309,120553,21112,2406,0.178682,1
tsp_n100_5,100,5,nn,12,50,6,1,917.24,753.309,128037,69242,2554,0.539258,1.00001
tsp_n100_5,100,6,nn,12,50,6,1,946.918,758.655,127652,41623,2546,0.331162,1.00001
tsp_n100_5,100,7,nn,12,50,6,1,944.68,753.309,126992,5120,2536,0.0393087,1
tsp_n100_5,100,8,nn,12,50,6,1,955.566,753.309,106135,16315,2118,0.125863,1.00001
tsp_n100_5,100,9,nn,12,50,6,1,869.197,753.309,84015,7719,1674,0.0803393,1.00001
tsp_n100_5,100,10,nn,12,50,6,1,898.182,753.309,114790,7252,2290,0.0820149,1
